Repository,Branch,In-Scope(YES)
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-8924-be-ps0017-policy-benefit,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-8927-allow-customers-to-register-claims-be,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-9022-conventional-transaction-submit-from-pulse-app-submitted,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-9023-be-enhance-response-get-all-documents-policy,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-9089-turn-off-streaming-data-to-pulseops-via-api,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-9104,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-9169-update-payload-for-pruservice-payout-submisison,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-9170,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-9255-be-enhance-policy-loan-update-to-core,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-9257-change-client-info-from-pulse-not-display-in-verify,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-9603-be-new-api-get-country-province-district-ward,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-9671-be-new-api-pay-premium,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-9965-pca-pulseforops-rest-engine-t34workingtime-convert-api,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-10179,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-10438-pulseforops-pruservices-change-client-info-documents,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-10609-pca-pulseforops-pru-service-api-integrated-bank,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-10624-pca-pulseforops-pru-service-api-province-integration-api,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-10627-pca-pulseforops-pru-service-api-ward-integration-api,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-10667-be-api-get-topup-eligibility,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-10696-pulseforops-pruservices-change-contact-info-address,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-10721-pva-pruservices-pay-premium-validation-for-policy-with-status-declinecl,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-10730-be-update-field-in-response,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-10746-pulseforops-pruservices-api-submit-duplicate-transaction,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-10971-be-update-api-dispatch-address-from-text-to-code,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-10978-pva-pruservices-topup-enhance-validation-for-policy--ur5-ur6,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-11012-pva-pruservices--pay-premium-check-validation-for-lapse-policy,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-11022-pva-pruservices-topup-check-validation-for-policy-with-contract-type,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-11099-onepulse-pva-pruservices-update-api-submit-primaryaddress,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-11216-be-create-api-get-claim-status-for-digital-policy,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-11234-onepulse-pva-pruservices-update-structure-submit-request-body-of-pay,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-11253-pva-pruservices-enhancement-update-field-total-topup-amount-on-api,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-11338-be-update-passing-code-for-p4o,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-11585-pulseforops-rcs-submit-claim-case-for-conventional-not-go-to-rcs-system,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-11614-be-enhance-api-change-primary-address,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-11626-enhance-api-get-premium,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-11626-pva-pruservices-api-responses-500-for-policy-has-payment-frequency-is,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-11651-be-create-api-get-list-fund,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-11680-be-create-api-compare-fund,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-11712-be-apply-filter-for-search-fund-api,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-11728-be-enhance-api-cashout-special-bonus,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-11779-be-update-constant-for-claim-status,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-11943-be-enhance-api-submit-topup-trigger-pay-premium,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-11943-be-enhance-api-submit-topup-trigger-pay-premium-to-p4o,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-12200-pruservice-puslse-missing-information-in-p4o-for-change-address,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-12786-onepulse-pva-pruservices-send-suspend-amount-0-for-top-up,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-12786-onepulse-pva-pruservices-send-suspend-amount-0-for-top-up-screen,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-12831-onepulse-pva-pruservices-refresh-suspend-amount-to-original-values-when,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-12831-pva-pruservices-refresh-suspend-amount-to-original-values-when,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-13010-be-update-filter-claim-status-request,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-13158-be-trigger-update-otp-consent-for-source-pulse,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-13177-pva-pruservices--pay-premium-enhance-validation-for-pva-response,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-13190-be-enhance-api-post-topup-update-new-structure,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-13190-be-enhance-api-post-topup-update-new-structure-json,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-13191-be-enhance-validation-for-api-get-pay-premium,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-13191-be-enhance-validation-for-get-pay-premium,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-13197-be-create-api-get-dispatch-address,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-13215-be-update-getting-data-from-table-prulinkfundprices,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-13220-be-update-api-post-pay-premium-submit-success-case-only,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-13220-be-update-api-post-pay-premium-submit-success-case-only-to-p4o,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-13221-be-enhance-api-post-topup-trigger-success-case-pay-premium-only,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-13221-be-enhance-api-post-topup-trigger-success-case-pay-premium-only-to-p4o,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-13254-be-enhance-api-change-beneficiary-add-field-nationality,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-13273-be-enhance-api-post-beneficiary-upload-document,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-13273-be-enhance-post-beneficiary-upload-document,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-13277-be-enhance-validation-decline-more-than-90-days,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-13277-be-remove-validation-decline-more-than-90-days,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-13282-be-update-api-beneficiary-designation-trigger-wf,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-13282-be-update-api-beneficiary-designation-trigger-wf-for-update-to-core,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-13340-pva-pruservices-nationality-is-null-with-default-value-viet-nam,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-13358-onepulse-pva-pruservices-incorrect-information-of-policy-owner-on-p4o,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-13624-be-enhance-api-post-pay-premium,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-14617-enhance-api-get-finance-value-type,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-14803-be-migrate-pruservices-api-get-data-from-masterdata-service,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-15002-be-upgrade-jdk-17-for-service-using-bo-service,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-15043-be-merge-conflict,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-15125-be-create-api-store-otp-consent,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-15180-be-validate-request-for-api,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-15299-be-update-client-info-call-bo-cl8,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-15529-be-update-request-call-bo,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,feature/PCAPULSEFOROPS-15976,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,hotfix/PCAPULSEFOROPS-9219-pruservices-specialbonus-fix-amount-x100-from-pca,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,master,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,release/pre-prd,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,release/stag,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,release/1.39.0,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,release/1.40.0,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,release/1.40.1,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,release/1.44.0,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,release/1.47.0,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,release/1.50.0,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,release/1.52.0,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,release/1.54.0,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,release/1.60.0,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,release/1.62.0,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,release/1.68.0,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,release/1.77.0,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,release/1.92.0,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,release/1.96.0,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,release/1.105.0,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,release/1.116.1,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,release/1.125.0,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,release/1.143.0,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,release/1.145.3,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,release/1.216.0,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,release/1.244.0,
pru-pva/pva-jhh-pca-pulseforops-pru-service-api,release/1.325.0,
pru-pva/pva-jhh-pca-pulseforops-qc-service,backup/develop-240924,
pru-pva/pva-jhh-pca-pulseforops-qc-service,backup/develop-31052023,
pru-pva/pva-jhh-pca-pulseforops-qc-service,backup/pre-prd-before-release-1.75.0,
pru-pva/pva-jhh-pca-pulseforops-qc-service,bugfix/PVACS-1282-ob-fail-to-calculate-volume-case-of-week,
pru-pva/pva-jhh-pca-pulseforops-qc-service,bugfix/PVAREGULATION-774-fix-wrong-path-to-get-black-list,
pru-pva/pva-jhh-pca-pulseforops-qc-service,develop,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PCAPULSEFOROPS-003,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PCAPULSEFOROPS-638,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PCAPULSEFOROPS-4415,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PCAPULSEFOROPS-4441,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PCAPULSEFOROPS-5273,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PCAPULSEFOROPS-6799,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PCAPULSEFOROPS-7149,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PCAPULSEFOROPS-8265-qc-sample-count,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PCAPULSEFOROPS-8879-update-new-rule-for-assignment,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PCAPULSEFOROPS-9104,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PCAPULSEFOROPS-9170,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PCAPULSEFOROPS-9611-add-config-t8s6,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PCAPULSEFOROPS-10748-qccount-to-skip-qcsample,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PCAPULSEFOROPS-11046-stp-cases-group-code-invalid,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PCAPULSEFOROPS-12870-intergrate-mongo-entities,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PCAPULSEFOROPS-13435-be-integrate-workflow-service-add-save-on-couchbase,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PCAPULSEFOROPS-14171-remove-couchbase-after-migrate,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PCAPULSEFOROPS-14188-merge-code-from-production-to-develop,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PCAPULSEFOROPS-14308-be-enhance-workflow-for-qc-step,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PCAPULSEFOROPS-14329-be-uw-qc-sample-case,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PCAPULSEFOROPS-14431-be-work-flow-merge-to-dev,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PCAPULSEFOROPS-14533-upgrade-jdk-17-and-springboot-3.0.0,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PCAPULSEFOROPS-14823-be-merge-code-to-stag-for-uw-qc,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PCAPULSEFOROPS-15040-be-update-jdk-17-for-workflow-service,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PCAPULSEFOROPS-15435-be-enhance-uw-qc-workflow,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PCAPULSEFOROPS-15590-sampling-for-verification-idc,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PCAPULSEFOROPS-15676-fix-qc-assign-process,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PCAPULSEFOROPS-15904-be-enhance-qc-process-for-da,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PCAPULSEFOROPS-15977,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PVACS-508-ob---release-1.1-sync-code-to-develop,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PVACS-512-be-qc-sample-and-volume-case-count,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PVACS-954-ob---be--merge-code-for-release-2,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PVACS-1135-be-enhance-qc-volume-month,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PVACS-1694-qc-week-total-case-at-last-week-didn-t-add-curent-week-last-week-didn-t-have-case,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PVACS-1815-be-implementation-enhance-qc-rmd-bau-and-wcc,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PVACS-1880-ob-base-code-for-release-3.1,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PVACS-1894-be-implement-re-qc-flow,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PVACS-2056-be-enhance-qc-rule-for-rmd-bau-and-wcc,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PVACS-2221-be-enhance-query-qc-table-rule,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PVACS-2235-OB-base-code-for-release-3.2,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PVACS-2277-be-implement-get-wcc-date-of-case,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PVACS-2287-OB-base-code-for-release-3.3,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PVACS-2452-fix-potential-dirty-log-transaction,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PVACS-2484-OB-save-log-activity-and-show-in-related-history,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PVACS-2507-OB-base-code-for-release-4.2,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PVACS-2856-ob--base-code-for-release-4.3,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PVACS-2860-ob-enhance-screen-case-history-update-log-history-for-checking-reqc-daily,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PVAREGULATION-472-init-wf-for-voice-recording,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PVAREGULATION-509-be-resolve-conflict-for-idc-voice-recording-features,
pru-pva/pva-jhh-pca-pulseforops-qc-service,feature/PVAREGULATION-613-voice-recording-release,
pru-pva/pva-jhh-pca-pulseforops-qc-service,hotfix/PCAPULSEFOROPS-001,
pru-pva/pva-jhh-pca-pulseforops-qc-service,hotfix/PCAPULSEFOROPS-4959,
pru-pva/pva-jhh-pca-pulseforops-qc-service,master,
pru-pva/pva-jhh-pca-pulseforops-qc-service,release/pre-prd,
pru-pva/pva-jhh-pca-pulseforops-qc-service,release/stag,
pru-pva/pva-jhh-pca-pulseforops-qc-service,release/1.0.0,
pru-pva/pva-jhh-pca-pulseforops-qc-service,release/1.1.0,
pru-pva/pva-jhh-pca-pulseforops-qc-service,release/1.4.0,
pru-pva/pva-jhh-pca-pulseforops-qc-service,release/1.23.0,
pru-pva/pva-jhh-pca-pulseforops-qc-service,release/1.23.1,
pru-pva/pva-jhh-pca-pulseforops-qc-service,release/1.75.0,
pru-pva/pva-jhh-pca-pulseforops-qc-service,release/1.81.0,
pru-pva/pva-jhh-pca-pulseforops-qc-service,release/1.83.0,
pru-pva/pva-jhh-pca-pulseforops-qc-service,release/1.164.0,
pru-pva/pva-jhh-pca-pulseforops-qc-service,release/1.179.0,
pru-pva/pva-jhh-pca-pulseforops-qc-service,release/1.220.0,
pru-pva/pva-jhh-pca-pulseforops-qc-service,release/1.229.0,
pru-pva/pva-jhh-pca-pulseforops-qc-service,release/1.257.0,
pru-pva/pva-jhh-pca-pulseforops-qc-service,release/1.271.0,
pru-pva/pva-jhh-pca-pulseforops-qc-service,release/1.287.0,
pru-pva/pva-jhh-pca-pulseforops-qc-service,release/1.294.0,
pru-pva/pva-jhh-pca-pulseforops-qc-service,release/1.307.0,
pru-pva/pva-jhh-pca-pulseforops-qc-service,release/1.311.0,
pru-pva/pva-jhh-pca-pulseforops-qc-service,release/1.317.0,
pru-pva/pva-jhh-pca-pulseforops-qc-service,release/1.324.0,
pru-pva/pva-jhh-pca-pulseforops-qc-service,release/1.334.0,
pru-pva/pva-jhh-pca-pulseforops-qc-service,release/1.342.0,
pru-pva/pva-jhh-pca-pulseforops-qc-service,release/1.351.0,
pru-pva/pva-jhh-pca-pulseforops-qc-service,release/1.352.0,
pru-pva/pva-jhh-pca-pulseforops-qc-service,release/1.366.0,
pru-pva/pva-jhh-pca-pulseforops-oauth2-api,develop,
pru-pva/pva-jhh-pca-pulseforops-oauth2-api,feature/PCAPULSEFOROPS-003,
pru-pva/pva-jhh-pca-pulseforops-oauth2-api,feature/PCAPULSEFOROPS-661-add-get-access-token-api,
pru-pva/pva-jhh-pca-pulseforops-oauth2-api,master,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,backup/develop-240924,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,backup/develop-20230620,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,backup/develop-31052023,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,backup/pre-prd-before-release-1.69.0,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,backup/pre-prd-for-PC-release-1.200.0,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,backup/stag2-07-03-23-before-release-1.152,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,bugfix/PCAPULSEFOROPS-7749,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,bugfix/PCAPULSEFOROPS-8775-auto-unsuspend-no-complete-hit-decline-case,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,bugfix/PCAPULSEFOROPS-9502-internal-suspend-email-display-order-of-sur-name-and-given-name,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,bugfix/PCAPULSEFOROPS-13835-ps-ch-case-not-unsuspend-when-reach-timeout,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,bugfix/PCAPULSEFOROPS-14071,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,bugfix/PCAPULSEFOROPS-14352-claim-tracking-status-cannot-track-pv-status-paid,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,bugfix/PCAPULSEFOROPS-14765-partial-withdraw-case-didn-t-unsuspend-after-dealing,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,bugfix/PVAPCPREMCOL-903-aml-request-accept-for-aml-fiserv-insufficient_info-aml,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,bugfix/PVAPCPREMCOL-904-aml-remark-on-request-is-displayed-at-the-payment-contents-of-the-search,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,develop,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,feature/PCAPULSEFOROPS-001,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,feature/PCAPULSEFOROPS-003,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,feature/PCAPULSEFOROPS-638,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,feature/PCAPULSEFOROPS-2807,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,feature/PCAPULSEFOROPS-3417,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,feature/PCAPULSEFOROPS-4090,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,feature/PCAPULSEFOROPS-4288,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,feature/PCAPULSEFOROPS-4387,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,feature/PCAPULSEFOROPS-4560,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,feature/PCAPULSEFOROPS-5142,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,feature/PCAPULSEFOROPS-6094,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,feature/PCAPULSEFOROPS-6177,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,feature/PCAPULSEFOROPS-6380,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,feature/PCAPULSEFOROPS-6446,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,feature/PCAPULSEFOROPS-6646,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,feature/PCAPULSEFOROPS-7141,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,feature/PCAPULSEFOROPS-7750-master,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,feature/PCAPULSEFOROPS-7750,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,feature/PCAPULSEFOROPS-7815,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,feature/PCAPULSEFOROPS-7983,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,feature/PCAPULSEFOROPS-8248-develop,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,feature/PCAPULSEFOROPS-8248-master,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,feature/PCAPULSEFOROPS-8297,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,feature/PCAPULSEFOROPS-8660-change-clear-aml,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,feature/PCAPULSEFOROPS-8803-unsuspend-by-add-lack-of-payee,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,feature/PCAPULSEFOROPS-9104-fix-bug-20220908,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,feature/PCAPULSEFOROPS-9104-update-config-jenkins-20220706,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,feature/PCAPULSEFOROPS-9104-update-config-jenkins-develop-20220706,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,feature/PCAPULSEFOROPS-9104,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,feature/PCAPULSEFOROPS-9111-internal-suspend-response-incorrect-due-date-after-escalating-level,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,feature/PCAPULSEFOROPS-9116-add-suspend-by-add-payee,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,feature/PCAPULSEFOROPS-9170,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,feature/PCAPULSEFOROPS-9203-DA-Master-Integrate,
pru-pva/pva-jhh-pca-pulseforops-monitor-pending-code-service,feature/PCAPULSEFOROPS-9203-integrate-missing-documents,
