Repository,Branch,In-Scope(YES)
pru-ifrs17/ifrs17-72s-hashicorp-vault-appref-definition,karthikes_prudential.com.sg/sprequest.yml-1579157797320,
pru-ifrs17/ifrs17-72s-hashicorp-vault-appref-definition,karthikes_prudential.com.sg/sprequest.yml-1616475525387,
pru-ifrs17/ifrs17-72s-hashicorp-vault-appref-definition,karthikes_prudential.com.sg/sprequest.yml-1616557812981,
pru-ifrs17/ifrs17-72s-hashicorp-vault-appref-definition,karthikes_prudential.com.sg/sprequest.yml-1618548280922,
pru-ifrs17/ifrs17-72s-hashicorp-vault-appref-definition,karthikes_prudential.com.sg/sprequest.yml-1620703273083,
pru-ifrs17/ifrs17-72s-hashicorp-vault-appref-definition,karthikes_prudential.com.sg/sprequest.yml-1620726240639,
pru-ifrs17/ifrs17-72s-hashicorp-vault-appref-definition,karthikes_prudential.com.sg/sprequest.yml-1575432026412,
pru-ifrs17/ifrs17-72s-hashicorp-vault-appref-definition,lesleylee_prudential.com.my/sprequest.yml-1630032434233,
pru-ifrs17/ifrs17-72s-hashicorp-vault-appref-definition,lesleylee_prudential.com.my/sprequest.yml-1630579323542,
pru-ifrs17/ifrs17-72s-hashicorp-vault-appref-definition,lesleylee_prudential.com.my/sprequest.yml-1631331233732,
pru-ifrs17/ifrs17-72s-hashicorp-vault-appref-definition,lesleylee_prudential.com.my/sprequest.yml-1632273618352,
pru-ifrs17/ifrs17-72s-hashicorp-vault-appref-definition,lesleylee_prudential.com.my/sprequest.yml-1632274253128,
pru-ifrs17/ifrs17-72s-hashicorp-vault-appref-definition,lesleylee_prudential.com.my/sprequest.yml-1649039909095,
pru-ifrs17/ifrs17-72s-hashicorp-vault-appref-definition,lesleylee_prudential.com.my/sprequest.yml-1649065638321,
pru-ifrs17/ifrs17-72s-hashicorp-vault-appref-definition,lesleylee_prudential.com.my/sprequest.yml-1686368478644,
pru-ifrs17/ifrs17-72s-hashicorp-vault-appref-definition,lesleylee_prudential.com.my/sprequest.yml-1686368643340,
pru-ifrs17/ifrs17-72s-hashicorp-vault-appref-definition,linusyang-20211018,
pru-ifrs17/ifrs17-72s-hashicorp-vault-appref-definition,linusyang-20211115,
pru-ifrs17/ifrs17-72s-hashicorp-vault-appref-definition,linusyang-20220413,
pru-ifrs17/ifrs17-72s-hashicorp-vault-appref-definition,linusyang-20220421,
pru-ifrs17/ifrs17-72s-hashicorp-vault-appref-definition,malensok_prudential.com.kh/sprequest.yml-1633682274820,
pru-ifrs17/ifrs17-72s-hashicorp-vault-appref-definition,malensok_prudential.com.kh/sprequest.yml-1635924492706,
pru-ifrs17/ifrs17-72s-hashicorp-vault-appref-definition,master,
pru-ifrs17/ifrs17-72s-hashicorp-vault-appref-definition,melvineng.heok.lau_accenture.com/sprequest.yml-1570181022467,
pru-ifrs17/ifrs17-72s-hashicorp-vault-appref-definition,melvineng.heok.lau,
pru-ifrs17/ifrs17-72s-hashicorp-vault-appref-definition,mongo-db-prod-id,
pru-ifrs17/ifrs17-72s-hashicorp-vault-appref-definition,mongodb-id-prod-dynamic-key,
pru-ifrs17/ifrs17-72s-hashicorp-vault-appref-definition,muramuthirevula_eastspring.com/sprequest.yml-1689145262725,
pru-ifrs17/ifrs17-72s-hashicorp-vault-appref-definition,mylife-gpu,
pru-ifrs17/ifrs17-72s-hashicorp-vault-appref-definition,namitsehgal_prudential.com.sg/sprequest.yml-1611733639449,
pru-ifrs17/ifrs17-72s-hashicorp-vault-appref-definition,np41ym,
pru-ifrs17/ifrs17-72s-hashicorp-vault-appref-definition,nwtest,
pru-ifrs17/ifrs17-72s-hashicorp-vault-appref-definition,orphan-disk-removal,
pru-ifrs17/ifrs17-72s-hashicorp-vault-appref-definition,pacs_datahub,
pru-ifrs17/ifrs17-72s-hashicorp-vault-appref-definition,pam,
pru-ifrs17/ifrs17-72s-hashicorp-vault-appref-definition,pamb-dl-prd,
pru-ifrs17/ifrs17-72s-hashicorp-vault-appref-definition,pamb-dl-uat,
pru-ifrs17/ifrs17-72s-hashicorp-vault-appref-definition,pambdatalakeprod,
pru-ifrs17/ifrs17-72s-hashicorp-vault-appref-definition,pambspndev27_01_22,
