Repository,Branch,In-Scope(YES)
pru-gtpt/domainservices-cd-new,chore/GTP-7617-PLAI-INT-Domainservices,
pru-gtpt/domainservices-cd-new,chore/GTP-7675-domainservices-pacs-int,
pru-gtpt/domainservices-cd-new,chore/GTP-8091-pacs-domainservices,
pru-gtpt/domainservices-cd-new,chore/GTP-8114-pacs-domainservices,
pru-gtpt/domainservices-cd-new,chore/GTP-8570-PVA-Domainservices,
pru-gtpt/domainservices-cd-new,chore/GTP-8784-PACS-domainservices,
pru-gtpt/domainservices-cd-new,chore/GTP-9268-Plai-domainservices,
pru-gtpt/domainservices-cd-new,chore/GTP-9431-PACS-domainservices,
pru-gtpt/domainservices-cd-new,chore/GTP-9490-symphony-graph-chart-bump,
pru-gtpt/domainservices-cd-new,chore/GTP-9577-plai-domainservices,
pru-gtpt/domainservices-cd-new,chore/GTP-9758-plai-domainservices,
pru-gtpt/domainservices-cd-new,chore/GTP-9796-plai-domainservices,
pru-gtpt/domainservices-cd-new,chore/GTP-9849-pacs-rt003-domainservices,
pru-gtpt/domainservices-cd-new,chore/GTP-9895-pacs-domainservices,
pru-gtpt/domainservices-cd-new,chore/GTP-10006-plai-domainservices,
pru-gtpt/domainservices-cd-new,develop-ken,
pru-gtpt/domainservices-cd-new,develop-ken2,
pru-gtpt/domainservices-cd-new,feat/GTP-7186-pva-disable-unused-ingress,
pru-gtpt/domainservices-cd-new,feat/GTP-8212-ps-bump-nginx-1.27.4-alpine3.21,
pru-gtpt/domainservices-cd-new,feat/GTP-8212/bump-nginx-1.27.4-alpine3.21,
pru-gtpt/domainservices-cd-new,feat/GTP-8222/upgrdae-nginx,
pru-gtpt/domainservices-cd-new,feat/GTP-9511/change-nginx-tag-typo,
pru-gtpt/domainservices-cd-new,feat/GTP-9917/plai-helm-refactor,
pru-gtpt/domainservices-cd-new,feat/GTP-10227/plai-helm-refactor,
pru-gtpt/domainservices-cd-new,feat--GTP-8212--upgrade-nginx-nginx-1.27.4-alpine3.21-1702,
pru-gtpt/domainservices-cd-new,feat--GTP-8222--upgrade-nginx-nginx-1.27.4-alpine3.21,
pru-gtpt/domainservices-cd-new,feature/GES-148,
pru-gtpt/domainservices-cd-new,feature/GES-555-k8s-deployment-restart-pipeline,
pru-gtpt/domainservices-cd-new,feature/GTP-4971,
pru-gtpt/domainservices-cd-new,feature/GTP-5997-pacs-preprod,
pru-gtpt/domainservices-cd-new,feature/GTP-6977-enforce-party-svc-token,
pru-gtpt/domainservices-cd-new,feature/GTP-7463-raise-http-rest-body-size-21m,
pru-gtpt/domainservices-cd-new,feature/GTP-7908-pacs-investment-svc,
pru-gtpt/domainservices-cd-new,feature/GTP-9490-pacs-helmchart-updates,
pru-gtpt/domainservices-cd-new,feature/GTP-9895-pacs-redis-auths,
pru-gtpt/domainservices-cd-new,fix/GTP-6659-domainservices-rt002,
pru-gtpt/domainservices-cd-new,fix/GTP-9490-symphony-graph-chart,
pru-gtpt/domainservices-cd-new,fix/investment-svc-configs,
pru-gtpt/domainservices-cd-new,hotfix/GTP-6483-PVA-domainservice-manifest,
pru-gtpt/domainservices-cd-new,hotfix/GTP-6557-add-plai-prod,
pru-gtpt/domainservices-cd-new,main,yes
pru-gtpt/domainservices-cd-new,renovate/pacs-consolidated,
pru-gtpt/domainservices-cd-new,renovate/plai-consolidated,
pru-gtpt/stub-symphony-be,bala/optimise-builds,
pru-gtpt/stub-symphony-be,main,yes
pru-gtpt/stub-symphony-be,mike/contract-fixes,
pru-gtpt/stub-symphony-be,mike/workflow,
pru-gtpt/deployment-tracker-manifests-sre,main,yes
pru-gtpt/smoketests-prupay-be,GP-75_218,
pru-gtpt/smoketests-prupay-be,GP-83_0208,
pru-gtpt/smoketests-prupay-be,GP-83_210,
pru-gtpt/smoketests-prupay-be,GP-90_1129,
pru-gtpt/smoketests-prupay-be,GP-155,
pru-gtpt/smoketests-prupay-be,GP-691-0218,
pru-gtpt/smoketests-prupay-be,GP-691-0221,
pru-gtpt/smoketests-prupay-be,feature/GP-345-fix-build-issue,
pru-gtpt/smoketests-prupay-be,feature/GP-345-fix-build-issue-2,
pru-gtpt/smoketests-prupay-be,main,yes
pru-gtpt/figma-dashboard-fe,main,yes
pru-gtpt/prupay-helm-sre,feat/GP-344-integration-fix,
pru-gtpt/prupay-helm-sre,feat/GP-344-integration-test-1,
pru-gtpt/prupay-helm-sre,feat/GP-442-kms-enable,
pru-gtpt/prupay-helm-sre,feat/GP-442-kms-enable-2,
pru-gtpt/prupay-helm-sre,feat/GP-453-helm-init,
pru-gtpt/prupay-helm-sre,feat/GP-453-helm-update-for-cd,
pru-gtpt/prupay-helm-sre,feat/GP-453-prupay-helm-init,
pru-gtpt/prupay-helm-sre,feature/GP-343-enable-router-svc-ingress,
pru-gtpt/prupay-helm-sre,feature/GP-343-update-network-policy,
pru-gtpt/prupay-helm-sre,feature/GP-381,
pru-gtpt/prupay-helm-sre,feature/GP-453-cd-deploy,
pru-gtpt/prupay-helm-sre,feature/GP-453-router-svc-update,
pru-gtpt/prupay-helm-sre,feature/GP-453-update-network-policy,
pru-gtpt/prupay-helm-sre,feature/GP-649-securityscan,
pru-gtpt/prupay-helm-sre,feature/GP-664-cm-update,
pru-gtpt/prupay-helm-sre,feature/GP-664pamb,
pru-gtpt/prupay-helm-sre,feature/GP-667,
pru-gtpt/prupay-helm-sre,feature/prupayint,
pru-gtpt/prupay-helm-sre,main,yes
pru-gtpt/api-monitor-symphony-be,GTP-5183-API-Status-Monitoring,
pru-gtpt/api-monitor-symphony-be,GTP-5656-Add-Specmatic-Data,
pru-gtpt/api-monitor-symphony-be,GTP-6057-Search-And-List-Controls,
pru-gtpt/api-monitor-symphony-be,GTP-6280-OpenApi-Spec-Master,
pru-gtpt/api-monitor-symphony-be,feature/GTP-5651,
pru-gtpt/api-monitor-symphony-be,feature/GTP-7256,
pru-gtpt/api-monitor-symphony-be,feature/GTP-7317-add-query-string-to-iframe,
pru-gtpt/api-monitor-symphony-be,feature/GTP-7400,
pru-gtpt/api-monitor-symphony-be,feature/GTP-7401-Fetch-Smoke-Test,
pru-gtpt/api-monitor-symphony-be,feature/GTP-8339-optimize,
pru-gtpt/api-monitor-symphony-be,feature/GTP-8339,
pru-gtpt/api-monitor-symphony-be,feature/auto-fetch-changes-20250121,
pru-gtpt/api-monitor-symphony-be,feature/auto-fetch-changes-20250224,
pru-gtpt/api-monitor-symphony-be,feature/auto-fetch-changes-20250225,
pru-gtpt/api-monitor-symphony-be,feature/auto-fetch-changes-20250226,
pru-gtpt/api-monitor-symphony-be,feature/auto-fetch-changes-20250227,
pru-gtpt/api-monitor-symphony-be,feature/auto-fetch-changes-20250228,
pru-gtpt/api-monitor-symphony-be,feature/auto-fetch-changes-20250302,
pru-gtpt/api-monitor-symphony-be,feature/auto-fetch-changes-20250303,
pru-gtpt/api-monitor-symphony-be,feature/auto-fetch-changes-20250306,
pru-gtpt/api-monitor-symphony-be,feature/auto-fetch-changes-20250307,
pru-gtpt/api-monitor-symphony-be,feature/auto-fetch-changes-20250310,
pru-gtpt/api-monitor-symphony-be,feature/auto-fetch-changes-20250311,
pru-gtpt/api-monitor-symphony-be,feature/auto-fetch-changes-20250312,
pru-gtpt/api-monitor-symphony-be,feature/auto-fetch-changes-20250314,
pru-gtpt/api-monitor-symphony-be,feature/auto-fetch-changes-20250318,
pru-gtpt/api-monitor-symphony-be,feature/auto-fetch-changes-20250319,
pru-gtpt/api-monitor-symphony-be,feature/auto-fetch-changes-20250320,
pru-gtpt/api-monitor-symphony-be,feature/auto-fetch-changes-20250325,
pru-gtpt/api-monitor-symphony-be,jack/feature/GTP-9833-Publish-DataSource-Files-to-GCS,
pru-gtpt/api-monitor-symphony-be,jack/feature/GTP-9833-Publish-DataSources-to-GCS,
pru-gtpt/api-monitor-symphony-be,main,yes
pru-gtpt/test-shared-workflows,main,yes
pru-gtpt/prupay-cd-new,feat/GTP-11571-manifest-writeback,
pru-gtpt/prupay-cd-new,feat/pamb,
pru-gtpt/prupay-cd-new,feature/GES-814-PAMB-Int-setup,
pru-gtpt/prupay-cd-new,feature/GP-381,
pru-gtpt/prupay-cd-new,feature/GP-773,
pru-gtpt/prupay-cd-new,feature/intservice,
pru-gtpt/prupay-cd-new,main,ciam
pru-gtpt/prupay-cd-new,renovate/pacs-consolidated,
pru-gtpt/prupay-cd-new,renovate/pbtb-consolidated,
pru-gtpt/prupay-cd,main,yes
pru-gtpt/library-prupayspec,GP-305-1-13-1,
pru-gtpt/library-prupayspec,GP-305-1-13-2,
pru-gtpt/library-prupayspec,GP-305-1227-1,
pru-gtpt/library-prupayspec,GP-338_0214,
pru-gtpt/library-prupayspec,GP-338_0221,
pru-gtpt/library-prupayspec,GP-338_0227,
pru-gtpt/library-prupayspec,GP-344_0120,
pru-gtpt/library-prupayspec,GP-344_0120_2,
pru-gtpt/library-prupayspec,GP-344_0123_1,
pru-gtpt/library-prupayspec,GP-347-1223,
pru-gtpt/library-prupayspec,GP-473_0109,
pru-gtpt/library-prupayspec,GP-473_0122,
pru-gtpt/library-prupayspec,GP-473_0206,
pru-gtpt/library-prupayspec,GP-473_0217,
pru-gtpt/library-prupayspec,GP-473_0218,
pru-gtpt/library-prupayspec,GP-492_0102_3,
pru-gtpt/library-prupayspec,GP-492_0103_1,
pru-gtpt/library-prupayspec,GP-492_0103_2,
pru-gtpt/library-prupayspec,GP-492_0108,
pru-gtpt/library-prupayspec,GP-502-0412,
pru-gtpt/library-prupayspec,GP-504,
pru-gtpt/library-prupayspec,GP-509-1206,
pru-gtpt/library-prupayspec,GP-512,
pru-gtpt/library-prupayspec,GP-532-211-1,
pru-gtpt/library-prupayspec,GP-536-221-1,
pru-gtpt/library-prupayspec,GP-536-224-1,
pru-gtpt/library-prupayspec,GP-541,
pru-gtpt/library-prupayspec,GP-543,
pru-gtpt/library-prupayspec,GP-544-1-3-3,
pru-gtpt/library-prupayspec,GP-545-1226-1,
pru-gtpt/library-prupayspec,GP-545-1226-2,
pru-gtpt/library-prupayspec,GP-545-1226-3,
pru-gtpt/library-prupayspec,GP-550,
pru-gtpt/library-prupayspec,GP-553-1207,
pru-gtpt/library-prupayspec,GP-553-1226,
pru-gtpt/library-prupayspec,GP-567-0109,
pru-gtpt/library-prupayspec,GP-573,
pru-gtpt/library-prupayspec,GP-573_2,
pru-gtpt/library-prupayspec,GP-582-116-4,
pru-gtpt/library-prupayspec,GP-583,
pru-gtpt/library-prupayspec,GP-583_2,
pru-gtpt/library-prupayspec,GP-583_0224,
pru-gtpt/library-prupayspec,GP-587-0212,
pru-gtpt/library-prupayspec,GP-587-0213,
pru-gtpt/library-prupayspec,GP-587-0217-2,
pru-gtpt/library-prupayspec,GP-587-0217,
pru-gtpt/library-prupayspec,GP-587-0219,
pru-gtpt/library-prupayspec,GP-587-0220,
pru-gtpt/library-prupayspec,GP-628_0211_2,
pru-gtpt/library-prupayspec,GP-663_0304,
pru-gtpt/library-prupayspec,GP-728_0228,
pru-gtpt/library-prupayspec,GP-728_0228_2,
pru-gtpt/library-prupayspec,GP-730_0228,
pru-gtpt/library-prupayspec,GP-756,
pru-gtpt/library-prupayspec,GP-785_0311,
pru-gtpt/library-prupayspec,feature/GP-338-apigee-spec-update,
pru-gtpt/library-prupayspec,feature/GP-493-1206-2,
pru-gtpt/library-prupayspec,feature/GP-498,
pru-gtpt/library-prupayspec,fix/GP-363-fix-pr-checker,
pru-gtpt/library-prupayspec,main,yes
pru-gtpt/test-pruservices-pva-integrationtest-fe,integration_test,
pru-gtpt/test-pruservices-pva-integrationtest-fe,main,yes
pru-gtpt/sandbox-poc-fe,main,yes
pru-gtpt/service-recaptcha_assessment-fe,ci/GES-194-ci-pipeline,
pru-gtpt/service-recaptcha_assessment-fe,ci/GES-194-ci-pipeline-main,
pru-gtpt/service-recaptcha_assessment-fe,develop,yes
pru-gtpt/service-recaptcha_assessment-fe,feat/GTP-6313-setup-repo,
pru-gtpt/service-recaptcha_assessment-fe,feat/add-log,
pru-gtpt/service-recaptcha_assessment-fe,feat/gtp-6313-setup-fastify-app,
pru-gtpt/service-recaptcha_assessment-fe,feat/gtp-6315-create-get-assessment-in-recaptcha-service,
pru-gtpt/service-recaptcha_assessment-fe,feat/gtp-6318-add-swagger,
pru-gtpt/service-recaptcha_assessment-fe,feat/gtp-6318-define-service-key-configuration-with-sre,
pru-gtpt/service-recaptcha_assessment-fe,feat/gtp-6330-create-oauth-token-management-and-cache-management-in-recaptcha-service,
pru-gtpt/service-recaptcha_assessment-fe,feat/gtp-6731-add-logging-and-sentry-in-recaptcha-service,
pru-gtpt/service-recaptcha_assessment-fe,main,yes
pru-gtpt/service-recaptcha_assessment-fe,release/int-release-2025-01-21,
pru-gtpt/service-recaptcha_assessment-fe,release/release-2025-01-21,
pru-gtpt/service-recaptcha_assessment-fe,release/2025-01-28,
pru-gtpt/config-prupay-be,main,yes
pru-gtpt/release-ci,feat/GTP-7292-jira-writeback,
pru-gtpt/release-ci,feature/GTP-7049-yaml-prep,
pru-gtpt/release-ci,main,yes
pru-gtpt/starter-java-symphony-be,main,yes
pru-gtpt/atlassian-integration,EPST-5,
pru-gtpt/atlassian-integration,Yuriy-Pylypiuk_pru-patch-1,
pru-gtpt/atlassian-integration,feature/disable-prucore-calls,
,feature/jira_group_users,
pru-gtpt/atlassian-integration,main,yes
pru-gtpt/tf-dynatrace-techops,Yoyo-Fang_pru-patch-1,
pru-gtpt/tf-dynatrace-techops,chore/GTP-7772-pva-nonprod-migration,
pru-gtpt/tf-dynatrace-techops,chore/GTP-9587-add-header-in-dev,
pru-gtpt/tf-dynatrace-techops,chore/GTP-9587-change-api-value,
pru-gtpt/tf-dynatrace-techops,chore/GTP-9587-fix-request-body,
pru-gtpt/tf-dynatrace-techops,chore/GTP-9587-fix-request-body-1,
pru-gtpt/tf-dynatrace-techops,feature/GTP-1001,
pru-gtpt/tf-dynatrace-techops,feature/GTP-7284-add-dev-ssl-monitor,
pru-gtpt/tf-dynatrace-techops,feature/GTP-7284-add-non-prod-ssl-monitor,
pru-gtpt/tf-dynatrace-techops,feature/GTP-7284-add-non-prod-ssl-monitor-2,
pru-gtpt/tf-dynatrace-techops,feature/GTP-7351-create-folder,
pru-gtpt/tf-dynatrace-techops,feature/GTP-7772-pva-nonprod-migration,
pru-gtpt/tf-dynatrace-techops,feature/GTP-9587-add-response-validation,
pru-gtpt/tf-dynatrace-techops,feature/GTP-9587-change-location,
pru-gtpt/tf-dynatrace-techops,feature/GTP-9587-fix-error-api,
pru-gtpt/tf-dynatrace-techops,feature/GTP-9587-pva-non-prod-migration,
pru-gtpt/tf-dynatrace-techops,feature/GTP-10238-migrate-plai-prod,
pru-gtpt/tf-dynatrace-techops,feature/GTP-12227-fix-runner-firewall-issue,
pru-gtpt/tf-dynatrace-techops,main,yes
pru-gtpt/ai-symphony-be,main,yes
pru-gtpt/app-prupay-fe,GP-8-Compile-Select-Payment-Method,
pru-gtpt/app-prupay-fe,GP-76-Create-Cancel-Transaction-Widget,
pru-gtpt/app-prupay-fe,GP-606-Create-Cards-Section-B-Widget,
pru-gtpt/app-prupay-fe,GP-608-Create-Routing-Logic,
pru-gtpt/app-prupay-fe,GP-614-Create-Delete-Saved-Card-Confirmation-Widget,
pru-gtpt/app-prupay-fe,GP-627-create-prupay-github-FE-repo,
pru-gtpt/app-prupay-fe,GP-684-Create-PG-Callback-Screen-Routing-for-V2-Pending-Transactions,
pru-gtpt/app-prupay-fe,GP-719_0325_1,
pru-gtpt/app-prupay-fe,GP-719_0325_2,
pru-gtpt/app-prupay-fe,GP-731-create-generic-error-widget,
pru-gtpt/app-prupay-fe,GP-785,
pru-gtpt/app-prupay-fe,develop,yes
pru-gtpt/app-prupay-fe,feature/GP-341,
pru-gtpt/app-prupay-fe,feature/GP-361,
pru-gtpt/app-prupay-fe,feature/GP-361_2,
pru-gtpt/app-prupay-fe,feature/GP-381,
pru-gtpt/app-prupay-fe,feature/GP-590-fe-dynatrace,
pru-gtpt/app-prupay-fe,main,yes
pru-gtpt/private-repo-test,main,yes
pru-gtpt/connect-care-poc-be,GTP-8182-streamlit-app-styling,
pru-gtpt/connect-care-poc-be,GTP-8182-streamlit-app-styling-avatars,
pru-gtpt/connect-care-poc-be,agent-app,
pru-gtpt/connect-care-poc-be,main,yes
pru-gtpt/app-testservice-fe-helm,,
pru-gtpt/app-testservice-fe-helm,feature/GTP-8026-feature-pr-test,
pru-gtpt/app-testservice-fe-helm,main,yes
pru-gtpt/prunexus-genai-be,main,yes
pru-gtpt/comms-symphony-be,alex/strapi-integration,
pru-gtpt/comms-symphony-be,alex/9250-create-comms-service,
pru-gtpt/comms-symphony-be,main,yes
pru-gtpt/app-pruforce-codebase-gtp-fs,main,yes
pru-gtpt/app-pruforce-codebase-pluk-fs,dev,
pru-gtpt/app-pruforce-codebase-pluk-fs,feature/pruf-525-define-data-schema-json-for-salesforce-data-objects,
pru-gtpt/app-pruforce-codebase-pluk-fs,feature/pruf-751-cicd-pipeline-scaling,
pru-gtpt/app-pruforce-codebase-pluk-fs,feature/pruf-999-sample,
pru-gtpt/app-pruforce-codebase-pluk-fs,main,yes
pru-gtpt/app-pruforce-codebase-pluk-fs,revert-90-pruf-sit-20250313-1,
pru-gtpt/app-pruforce-codebase-pluk-fs,sit,
pru-gtpt/app-pruforce-codebase-pluk-fs,uat,
pru-gtpt/shared-cd,GES-411/fix-postgres-secret-path,
pru-gtpt/shared-cd,GES-411/update-strapi-secret-path,
pru-gtpt/shared-cd,GES-425/bump-cms-version,
pru-gtpt/shared-cd,GES-425/fix-image-tag,
pru-gtpt/shared-cd,feature/GES-765-coe-shared-dev-cms-deployment,
pru-gtpt/shared-cd,main,yes
pru-gtpt/shared-cd-new,GES-527/add-cms-int-deployment,
pru-gtpt/shared-cd-new,GES-527/fix-secret-rolename-typo,
pru-gtpt/shared-cd-new,GES-527/update-cms-deployment,
pru-gtpt/shared-cd-new,GES-527/update-imgae-tag,
pru-gtpt/shared-cd-new,main,yes
pru-gtpt/gh-org-policy-new,feat/GES-493/auth-update,
pru-gtpt/gh-org-policy-new,feature/GTP-12167,
pru-gtpt/gh-org-policy-new,main,yes
pru-gtpt/ds-cd,chore/GES-197-pamb-dev-image-bump,
pru-gtpt/ds-cd,feature/GES-824-deploy-ds,
pru-gtpt/ds-cd,feature/GES-830-cd-pipelines-deployer-token,
pru-gtpt/ds-cd,main,yes
pru-gtpt/ds-cd-new,feature/GES-830-cd-pipelines-deployer-token,
pru-gtpt/ds-cd-new,feature/GES-837-pluk-setup,
pru-gtpt/ds-cd-new,feature/GES-919-pluk-int-j51po8,
pru-gtpt/ds-cd-new,main,yes
pru-gtpt/ps-cd,feature/GES-545-fix-initial-images,
pru-gtpt/ps-cd,feature/GES-545-helmchart-update,
pru-gtpt/ps-cd,feature/GES-545-pamb-dev-disables-widgetbook,
pru-gtpt/ps-cd,feature/GES-545-pamb-dev-missing-helmchart,
pru-gtpt/ps-cd,feature/GES-650-baseline-hc-versions,
pru-gtpt/ps-cd,feature/GES-650-coe-dev-initial-values,
pru-gtpt/ps-cd,feature/GTP-9547,
pru-gtpt/ps-cd,main,yes
pru-gtpt/ps-cd-new,feature/GES-545-pamb-int-inital-deploy,
pru-gtpt/ps-cd-new,main,yes
pru-gtpt/prunexus-api-test,main,yes
pru-gtpt/prunexus-api-test,refactor-tests,
pru-gtpt/release-shared-workflows,feat/GTP-7292-testing,
pru-gtpt/release-shared-workflows,feat/GTP-10033-gcp-bucket,
pru-gtpt/release-shared-workflows,feat/GTP-11251-deployset-impl,
pru-gtpt/release-shared-workflows,main,yes
pru-gtpt/dynatrace-automation,main,yes
pru-gtpt/tf-launchdarkly,feature/initialize-repo,
pru-gtpt/gtpt-zcz-ciamv7-pdv,master,yes
pru-gtpt/svc-myinfo-xp,main,yes
pru-gtpt/svc-myinfo-xp,develop,yes
