Repository,Branch,In-Scope(YES)
pru-pacs/pacs-743-scb-anniversary,master,
pru-pacs/pacs-743-scb_private_banking_custs,develop,
pru-pacs/pacs-743-scb_private_banking_custs,feature/analytics_012_PBC,
pru-pacs/pacs-743-scb_private_banking_custs,master,
pru-pacs/pacs-4dx-prushield_buddy,develop,
pru-pacs/pacs-4dx-prushield_buddy,main,
pru-pacs/pacs-4dx-marketing_persona,main,
pru-pacs/pacs-4dx-agent_persona,main,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,NO-TICKET-Initial-Full-Working-Setup,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,NO-TICKET-Initial-Setup,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,NO-TICKET-Setup-with-ciam,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,NO-TICKET-Setup-with-ciam-1,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,bugFix/PACSPLANNER2-7383,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,bugFix/PACSPLANNER2-7533,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,bugFix/PACSPLANNER2-7637,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,bugFix/PACSPLANNER2-7682,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,bugfix/PACSPLANNER2-7380,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,bugfix/PACSPLANNER2-8116,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,derrickjeevan_prudential.com.sg/package.json-1723089585404,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/PACSONEPOS-2136-Status,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/PACSONEPOS-2136-update,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/PACSONEPOS-2136,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/PACSONEPOS-2743,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/PACSONEPOS-2753,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/PACSONEPOS-2758,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/PACSONEPOS-2759-declaration-3rd,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/PACSONEPOS-2770,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/PACSONEPOS-2797-basicInfo,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/PACSONEPOS-2797,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/PACSONEPOS-2798,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/PACSONEPOS-3013,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/PACSONEPOS-3042-bff,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/PACSONEPOS-3065,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/PACSONEPOS-3113,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/PACSONEPOS-3119,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/PACSONEPOS-3156,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/PACSONEPOS-3239,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/PACSONEPOS-3309,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/PACSPLANNER2-1057,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/PACSPLANNER2-4460,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/PACSPLANNER2-4558,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/PACSPLANNER2-4761,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/PACSPLANNER2-5360,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/PACSPLANNER2-5449,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/PACSPLANNER2-5517,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/PACSPLANNER2-5537,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/PACSPLANNER2-5942,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/PACSPLANNER2-6005,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/PACSPLANNER2-6019,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/PACSPLANNER2-6020,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/PACSPLANNER2-6145,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/PACSPLANNER2-6248,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/PACSPLANNER2-6250,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/PACSPLANNER2-6520,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/PACSPLANNER2-6543,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/PACSPLANNER2-6606,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/PACSPLANNER2-6609,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/PACSPLANNER2-6898,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/PACSPLANNER2-6923,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/PACSPLANNER2-7022,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/PACSPLANNER2-7040,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/PACSPLANNER2-7055,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/PACSPLANNER2-7180,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/PACSPLANNER2-7952,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/PACSPLANNER2-fc-form,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/PACSPLANNER2-review-document-list,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/PROPOSAL_LISTING,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/Update_proposal_client,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/add-quotation-config,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/benefit-details-schema,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/declaration-questionnaire-fixes,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/declaration-schema,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/declartion-model-updates,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/dev_issues,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/esubmission-changes,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/generate-review-document,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/lifeassured-schema,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/pending-proposals-status,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/product-categories,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/product-details,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/product-list-risk-profiling-error,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/product-only-on-poe-message,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/profile-details-and-listing,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/proposal-listing-config,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/proposalListing_change,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/questionnaire_model_changes,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/quotation,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/review-document-questionnaire-list,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/review-document-view-api,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/review-documents,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/review-documents-download,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/reviewed-documents-declaration,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/schema-change-for-mla,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/schema-updates,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/signature-status-signed-proposals,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/signature-title-changes-pos,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/signing-options-json-schema,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/uat_issue,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/update-product-details,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/1504-acknowledgement,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/3125-Doc-upload,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,feature/7040,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,fix/PACSPLANNER2-6591,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,fix/PACSPLANNER2-6884,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,fix/PACSPLANNER2-6912,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,fix/PACSPLANNER2-7200,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,fix/PACSPLANNER2-7317,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,fix/PACSPLANNER2-7318,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,fix/PACSPLANNER2-7343,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,fix/PACSPLANNER2-7399,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,fix/PACSPLANNER2-7530-new,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,fix/PACSPLANNER2-7660,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,fix/PACSPLANNER2-7709,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,fix/PACSPLANNER2-7720,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,fix/PACSPLANNER2-7809,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,fix/signature-loader-button,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,fix/test-commit,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,master,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,release/mvp-quotation,
pru-pacs/pacs-xpf-se-backend-for-frontend-boilerplate,release/quotation,
pru-pacs/pacs-xpf-se-apim-client-util,java8,
pru-pacs/pacs-xpf-se-apim-client-util,master,
pru-pacs/pacs-xpf-se-be-java-boilerplate,master,
pru-pacs/pacs-xpf-se-api-library,NO-TICKET/Bug-fixes,
pru-pacs/pacs-xpf-se-api-library,PACSONEPOS-2136,
pru-pacs/pacs-xpf-se-api-library,bugFix/PACSPLANNER2-7383,
pru-pacs/pacs-xpf-se-api-library,bugFix/PACSPLANNER2-7533,
pru-pacs/pacs-xpf-se-api-library,bugFix/PACSPLANNER2-7536,
pru-pacs/pacs-xpf-se-api-library,bugFix/PACSPLANNER2-7682,
pru-pacs/pacs-xpf-se-api-library,bugFix/PACSPLANNER2-7960,
pru-pacs/pacs-xpf-se-api-library,bugfix/PACSPLANNER2-6037,
pru-pacs/pacs-xpf-se-api-library,bugfix/PACSPLANNER2-6882,
pru-pacs/pacs-xpf-se-api-library,bugfix/PACSPLANNER2-7369,
pru-pacs/pacs-xpf-se-api-library,bugfix/PACSPLANNER2-7607,
pru-pacs/pacs-xpf-se-api-library,bugfix/PACSPLANNER2-10970,
pru-pacs/pacs-xpf-se-api-library,feat/loader-button,
pru-pacs/pacs-xpf-se-api-library,feature/Added-dependentRelationToProposerDescription-for-DependentDetails,
pru-pacs/pacs-xpf-se-api-library,feature/INFINITE_TABLE_ISSUE,
pru-pacs/pacs-xpf-se-api-library,feature/NO-TICKET-MergeMasterTo14.x.x,
pru-pacs/pacs-xpf-se-api-library,feature/NO-TICKET-Sync-Master-To-14.x.x,
pru-pacs/pacs-xpf-se-api-library,feature/NO-TICKET-merge14.x.xToMaster,
pru-pacs/pacs-xpf-se-api-library,feature/PACSONEPOS-1504-Model-update,
pru-pacs/pacs-xpf-se-api-library,feature/PACSONEPOS-2136-Fix,
pru-pacs/pacs-xpf-se-api-library,feature/PACSONEPOS-2136-Status,
pru-pacs/pacs-xpf-se-api-library,feature/PACSONEPOS-2136,
pru-pacs/pacs-xpf-se-api-library,feature/PACSONEPOS-2331,
pru-pacs/pacs-xpf-se-api-library,feature/PACSONEPOS-2758-model,
pru-pacs/pacs-xpf-se-api-library,feature/PACSONEPOS-2758-updates,
pru-pacs/pacs-xpf-se-api-library,feature/PACSONEPOS-2759-delcaration-3rd,
pru-pacs/pacs-xpf-se-api-library,feature/PACSONEPOS-2797-address,
pru-pacs/pacs-xpf-se-api-library,feature/PACSONEPOS-2797-basicInfo,
pru-pacs/pacs-xpf-se-api-library,feature/PACSONEPOS-2797-contact,
pru-pacs/pacs-xpf-se-api-library,feature/PACSONEPOS-2797,
pru-pacs/pacs-xpf-se-api-library,feature/PACSONEPOS-2798-HPS,
pru-pacs/pacs-xpf-se-api-library,feature/PACSONEPOS-2898,
pru-pacs/pacs-xpf-se-api-library,feature/PACSONEPOS-2907,
pru-pacs/pacs-xpf-se-api-library,feature/PACSONEPOS-3013-add-enquiryId,
pru-pacs/pacs-xpf-se-api-library,feature/PACSONEPOS-3042,
pru-pacs/pacs-xpf-se-api-library,feature/PACSONEPOS-3064,
pru-pacs/pacs-xpf-se-api-library,feature/PACSONEPOS-3065,
pru-pacs/pacs-xpf-se-api-library,feature/PACSONEPOS-3079,
pru-pacs/pacs-xpf-se-api-library,feature/PACSONEPOS-3110,
pru-pacs/pacs-xpf-se-api-library,feature/PACSONEPOS-3121,
pru-pacs/pacs-xpf-se-api-library,feature/PACSONEPOS-3125-Doc-Upload,
pru-pacs/pacs-xpf-se-api-library,feature/PACSONEPOS-3125-Doc-Upload-update,
pru-pacs/pacs-xpf-se-api-library,feature/PACSONEPOS-3156,
pru-pacs/pacs-xpf-se-api-library,feature/PACSONEPOS-3254-videoConferencing-rangers,
pru-pacs/pacs-xpf-se-api-library,feature/PACSONEPOS-3474,
pru-pacs/pacs-xpf-se-api-library,feature/PACSONEPOS-3632-rebase,
pru-pacs/pacs-xpf-se-api-library,feature/PACSONEPOS-3722,
pru-pacs/pacs-xpf-se-api-library,feature/PACSONEPOS-3726,
pru-pacs/pacs-xpf-se-api-library,feature/PACSONEPOS-8224,
pru-pacs/pacs-xpf-se-api-library,feature/PACSOPOE2-FC-form,
pru-pacs/pacs-xpf-se-api-library,feature/PACSOPOE2-No-Ticket-review-document-declaration,
pru-pacs/pacs-xpf-se-api-library,feature/PACSOPOE2-fc-form-model-update,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-963-ExistingInsurance-Correection,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-967,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-4443,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-4498,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-5815,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-5942,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-6005,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-6019,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-6020,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-6145,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-6148,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-6149-Acknowledgement,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-6156,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-6196,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-6248,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-6250,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-6474,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-6519,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-6520,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-6543,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-6585,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-6606,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-6609,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-6712,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-6765,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-6776-refdata,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-6776,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-6881,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-6898,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-7022,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-7055,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-7180,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-7248,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-7322,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-7333,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-7536,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-7560,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-8617,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-8859-FC,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-8859-TEST,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-8859-TST,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-9260-Final,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-9260,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-9676-UPDATE,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-9745,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-10559-v3,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-10559,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-10846-4,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-10846,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-10872,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-11048-update,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-11057,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-NO-Ticket-product-listing,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-No-Ticket-generate-document,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-No-Ticket-questionnaire-list,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER2-document-questionnaire-list,
pru-pacs/pacs-xpf-se-api-library,feature/PACSPLANNER-NO-TICKET,
pru-pacs/pacs-xpf-se-api-library,feature/PROPOSAL_LISTING,
pru-pacs/pacs-xpf-se-api-library,feature/Update_proposal_clients,
pru-pacs/pacs-xpf-se-api-library,feature/add-slider-model,
pru-pacs/pacs-xpf-se-api-library,feature/check-pending-proposals,
pru-pacs/pacs-xpf-se-api-library,feature/declaration-model-updates,
pru-pacs/pacs-xpf-se-api-library,feature/declaration-validation-schema,
pru-pacs/pacs-xpf-se-api-library,feature/dev_issues,
pru-pacs/pacs-xpf-se-api-library,feature/document-upload-status-api,
pru-pacs/pacs-xpf-se-api-library,feature/download-signature-documents,
pru-pacs/pacs-xpf-se-api-library,feature/eSubmission-proposals,
pru-pacs/pacs-xpf-se-api-library,feature/esignature-submission,
pru-pacs/pacs-xpf-se-api-library,feature/esubmission,
pru-pacs/pacs-xpf-se-api-library,feature/fc-form-update,
pru-pacs/pacs-xpf-se-api-library,feature/get_questionnaireReq_change,
pru-pacs/pacs-xpf-se-api-library,feature/mandatory-rpq-completion,
pru-pacs/pacs-xpf-se-api-library,feature/model-updates-declararion,
pru-pacs/pacs-xpf-se-api-library,feature/pacspalnner2-10846-test,
pru-pacs/pacs-xpf-se-api-library,feature/pos-email-review-document,
pru-pacs/pacs-xpf-se-api-library,feature/product-plan-details-api,
pru-pacs/pacs-xpf-se-api-library,feature/questionnaire_model_changes,
pru-pacs/pacs-xpf-se-api-library,feature/rangers,
pru-pacs/pacs-xpf-se-api-library,feature/rangers-4.0.5,
pru-pacs/pacs-xpf-se-api-library,feature/rangers-14.0.7,
pru-pacs/pacs-xpf-se-api-library,feature/review-document-pos-send-email,
pru-pacs/pacs-xpf-se-api-library,feature/send-email-and-status,
pru-pacs/pacs-xpf-se-api-library,feature/signature-caf-endpoint-change,
pru-pacs/pacs-xpf-se-api-library,feature/signature-endpoint-url,
pru-pacs/pacs-xpf-se-api-library,feature/signature-endpoints-separation,
pru-pacs/pacs-xpf-se-api-library,feature/squad4-changes-17-feb-2025,
pru-pacs/pacs-xpf-se-api-library,feature/sync-master,
pru-pacs/pacs-xpf-se-api-library,feature/table_changes-1,
pru-pacs/pacs-xpf-se-api-library,feature/ume_level3,
pru-pacs/pacs-xpf-se-api-library,feature/update-product-details-supplementary-plan,
pru-pacs/pacs-xpf-se-api-library,feature/update-signature-endpoints,
pru-pacs/pacs-xpf-se-api-library,fix/No-Ticket-Email-Description,
pru-pacs/pacs-xpf-se-api-library,fix/PACSPLANNER2-6912,
pru-pacs/pacs-xpf-se-api-library,fix/PACSPLANNER2-6923,
pru-pacs/pacs-xpf-se-api-library,fix/PACSPLANNER2-7301,
pru-pacs/pacs-xpf-se-api-library,fix/PACSPLANNER2-7317,
pru-pacs/pacs-xpf-se-api-library,fix/PACSPLANNER2-7340,
pru-pacs/pacs-xpf-se-api-library,fix/PACSPLANNER2-7343-2,
pru-pacs/pacs-xpf-se-api-library,fix/PACSPLANNER2-7343,
pru-pacs/pacs-xpf-se-api-library,fix/PACSPLANNER2-7399,
pru-pacs/pacs-xpf-se-api-library,fix/PACSPLANNER2-7477,
pru-pacs/pacs-xpf-se-api-library,fix/PACSPLANNER2-7481,
pru-pacs/pacs-xpf-se-api-library,fix/PACSPLANNER2-7530-new,
pru-pacs/pacs-xpf-se-api-library,fix/PACSPLANNER2-7709,
pru-pacs/pacs-xpf-se-api-library,fix/PACSPLANNER2-7918,
pru-pacs/pacs-xpf-se-api-library,fix/PACSPLANNER2-7960,
pru-pacs/pacs-xpf-se-api-library,fix/fix/PACSPLANNER2-7530,
pru-pacs/pacs-xpf-se-api-library,fix/no-ticket-payment-summary,
pru-pacs/pacs-xpf-se-api-library,fix/no-ticket-update-model-1,
pru-pacs/pacs-xpf-se-api-library,fix/payment-enrolment-no-ticket,
pru-pacs/pacs-xpf-se-api-library,fix/update-payment-model,
pru-pacs/pacs-xpf-se-api-library,fix/version_update,
pru-pacs/pacs-xpf-se-api-library,hotfix/axios-update-version,
pru-pacs/pacs-xpf-se-api-library,hotfix/update-declaration-api-path,
pru-pacs/pacs-xpf-se-api-library,hotfix/update-validation-lib-version,
pru-pacs/pacs-xpf-se-api-library,master,
pru-pacs/pacs-xpf-se-api-library,pacssre,
pru-pacs/pacs-xpf-se-api-library,release/PACSONEPOS-2136-Fix,
pru-pacs/pacs-xpf-se-api-library,release/PACSONEPOS-2136-Status,
pru-pacs/pacs-xpf-se-api-library,release/PACSONEPOS-2417-2,
pru-pacs/pacs-xpf-se-api-library,release/PACSONEPOS-3057-1,
pru-pacs/pacs-xpf-se-api-library,release/PACSONEPOS-3057,
pru-pacs/pacs-xpf-se-api-library,release/PACSONEPOS-3060,
pru-pacs/pacs-xpf-se-api-library,release/PACSONEPOS-3072,
pru-pacs/pacs-xpf-se-api-library,release/PACSONEPOS-3113,
pru-pacs/pacs-xpf-se-api-library,release/PACSONEPOS-3156-build,
pru-pacs/pacs-xpf-se-api-library,release/PACSONEPOS-3252-1,
pru-pacs/pacs-xpf-se-api-library,release/PACSONEPOS-3252-2,
pru-pacs/pacs-xpf-se-api-library,release/PACSONEPOS-3252-3,
pru-pacs/pacs-xpf-se-api-library,release/PACSONEPOS-3252-4,
pru-pacs/pacs-xpf-se-api-library,release/PACSONEPOS-3252,
pru-pacs/pacs-xpf-se-api-library,release/PACSONEPOS-3254-1,
pru-pacs/pacs-xpf-se-api-library,release/PACSONEPOS-3254-2,
pru-pacs/pacs-xpf-se-api-library,release/PACSONEPOS-3254-3,
pru-pacs/pacs-xpf-se-api-library,release/PACSONEPOS-3254-4,
pru-pacs/pacs-xpf-se-api-library,release/PACSONEPOS-3254-5,
pru-pacs/pacs-xpf-se-api-library,release/PACSONEPOS-3254-6,
pru-pacs/pacs-xpf-se-api-library,release/PACSONEPOS-3254-7,
pru-pacs/pacs-xpf-se-api-library,release/PACSONEPOS-3254-8,
pru-pacs/pacs-xpf-se-api-library,release/PACSONEPOS-3254-11,
pru-pacs/pacs-xpf-se-api-library,release/PACSONEPOS-3254-12,
pru-pacs/pacs-xpf-se-api-library,release/PACSONEPOS-3254,
pru-pacs/pacs-xpf-se-api-library,release/PACSONEPOS-3389,
pru-pacs/pacs-xpf-se-api-library,release/PACSONEPOS-3632-from-14.x,
pru-pacs/pacs-xpf-se-api-library,release/PACSONEPOS-3632,
pru-pacs/pacs-xpf-se-api-library,release/PACSONEPOS-3633-1,
pru-pacs/pacs-xpf-se-api-library,release/PACSONEPOS-3633-2,
pru-pacs/pacs-xpf-se-api-library,release/PACSONEPOS-3633-3,
pru-pacs/pacs-xpf-se-api-library,release/PACSONEPOS-3633-v1,
pru-pacs/pacs-xpf-se-api-library,release/PACSONEPOS-3633,
pru-pacs/pacs-xpf-se-api-library,release/PACSONEPOS-3722-2,
pru-pacs/pacs-xpf-se-api-library,release/PACSONEPOS-3722-3,
pru-pacs/pacs-xpf-se-api-library,release/PACSONEPOS-3722,
pru-pacs/pacs-xpf-se-api-library,release/PACSONEPOS-3726-test,
pru-pacs/pacs-xpf-se-api-library,release/PACSONEPOS-3726-test1,
pru-pacs/pacs-xpf-se-api-library,release/PACSONEPOS-3726-test2,
pru-pacs/pacs-xpf-se-api-library,release/PACSONEPOS-3726-test3,
pru-pacs/pacs-xpf-se-api-library,release/PACSONEPOS-3726,
pru-pacs/pacs-xpf-se-api-library,release/PACSONEPOS-8224,
pru-pacs/pacs-xpf-se-api-library,release/PACSPLANNER2-4443-1,
pru-pacs/pacs-xpf-se-api-library,release/PACSPLANNER2-4443-2,
pru-pacs/pacs-xpf-se-api-library,release/PACSPLANNER2-4443,
pru-pacs/pacs-xpf-se-api-library,release/PACSPLANNER2-4497,
pru-pacs/pacs-xpf-se-api-library,release/PACSPLANNER2-4498-1,
pru-pacs/pacs-xpf-se-api-library,release/PACSPLANNER2-4498,
pru-pacs/pacs-xpf-se-api-library,release/PACSPLANNER2-6734-1,
